Release ; Filename ; Size ; LocTouched ; NR  ; NFix ; NAuth  ; LocAdded ; MaxLocAdded ; AvgLocAdded ; Churn ; MaxChurn ; AvgChurn ; ChgSetSize ; MaxChgSetSize ; AvgChgSetSize ; Bugginess
7;src\main\java\org\apache\hedwig\jms\spi\TopicSessionImpl.java;64;76;1;0;1;76;76;0.0;76;76;0.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\jms\spi\TopicSubscriberImpl.java;263;323;1;0;1;323;323;1.0;323;323;1.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\AutoFailTestSupport.java;133;153;1;0;1;153;153;0.0;153;153;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\CombinationTestSupport.java;222;250;1;0;1;250;250;0.0;250;250;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\ConnectionCleanupTest.java;60;73;1;0;1;73;73;0.0;73;73;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\ConsumerReceiveWithTimeoutTest.java;71;84;1;0;1;84;84;0.0;84;84;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\ExpiryHogTest.java;51;61;1;0;1;61;61;0.0;61;61;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JMSConsumerTest.java;755;936;1;0;1;936;936;2.0;936;936;2.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JMSDurableTopicRedeliverTest.java;66;76;1;0;1;76;76;0.0;76;76;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JMSIndividualAckTest.java;143;165;1;0;1;165;165;0.0;165;165;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JMSMessageTest.java;403;504;1;0;1;504;504;1.0;504;504;1.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JMSUsecaseTest.java;90;109;1;0;1;109;109;0.0;109;109;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsAutoAckListenerTest.java;66;77;1;0;1;77;77;0.0;77;77;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsAutoAckTest.java;65;75;1;0;1;75;75;0.0;75;75;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsBenchmark.java;167;204;1;0;1;204;204;0.0;204;204;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsClientAckListenerTest.java;106;127;1;0;1;127;127;0.0;127;127;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsClientAckTest.java;126;148;1;0;1;148;148;0.0;148;148;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsConnectionStartStopTest.java;148;169;1;0;1;169;169;0.0;169;169;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsConsumerResetActiveListenerTest.java;134;157;1;0;1;157;157;0.0;157;157;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsCreateConsumerInOnMessageTest.java;89;96;1;0;1;96;96;0.0;96;96;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsDurableTopicSelectorTest.java;24;26;1;0;1;26;26;0.0;26;26;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsDurableTopicSendReceiveTest.java;80;87;1;0;1;87;87;0.0;87;87;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsDurableTopicTransactionTest.java;33;38;1;0;1;38;38;0.0;38;38;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsMultipleClientsTestSupport.java;232;281;1;0;1;281;281;0.0;281;281;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsRedeliveredTest.java;323;380;1;0;1;380;380;1.0;380;380;1.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsRollbackRedeliveryTest.java;294;339;1;0;1;339;339;1.0;339;339;1.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsSendReceiveTestSupport.java;203;234;1;0;1;234;234;0.0;234;234;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsSendReceiveWithMessageExpirationTest.java;185;239;1;0;1;239;239;0.0;239;239;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsSendWithAsyncCallbackTest.java;91;107;1;0;1;107;107;0.0;107;107;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsTestSupport.java;148;174;1;0;1;174;174;0.0;174;174;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsTopicCompositeSendReceiveTest.java;91;101;1;0;1;101;101;0.0;101;101;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsTopicRedeliverTest.java;149;176;1;0;1;176;176;0.0;176;176;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsTopicSelectorTest.java;183;212;1;0;1;212;212;0.0;212;212;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsTopicSendReceiveSubscriberTest.java;31;33;1;0;1;33;33;0.0;33;33;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsTopicSendReceiveTest.java;76;95;1;0;1;95;95;0.0;95;95;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsTopicSendReceiveWithTwoConnectionsTest.java;92;116;1;0;1;116;116;0.0;116;116;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java;25;28;1;0;1;28;28;0.0;28;28;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsTopicSendSameMessageTest.java;37;46;1;0;1;46;46;0.0;46;46;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsTopicTransactionTest.java;31;36;1;0;1;36;36;0.0;36;36;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\JmsTransactionTestSupport.java;590;692;1;0;1;692;692;1.0;692;692;1.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\LoadTestBurnIn.java;137;164;1;0;1;164;164;0.0;164;164;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\MessageListenerRedeliveryTest.java;159;193;1;0;1;193;193;0.0;193;193;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\RedeliveryPolicyTest.java;115;145;1;0;1;145;145;0.0;145;145;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\TestSupport.java;128;151;1;0;1;151;151;0.0;151;151;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\TimeStampTest.java;73;91;1;0;1;91;91;0.0;91;91;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\demo\SimpleConsumer.java;119;129;1;0;1;129;129;0.0;129;129;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\demo\SimpleProducer.java;124;138;1;0;1;138;138;0.0;138;138;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\load\LoadClient.java;173;222;1;0;1;222;222;0.0;222;222;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\load\LoadController.java;81;98;1;0;1;98;98;0.0;98;98;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\load\LoadTest.java;114;127;1;0;1;127;127;0.0;127;127;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\ConnectionChurnTest.java;67;79;2;1;2;78;77;0.0;77;77;0.0;194;158;100.0;yes
7;src\test\java\org\apache\activemq\perf\InactiveDurableTopicTest.java;161;171;1;0;1;171;171;0.0;171;171;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\NetworkedSyncTest.java;178;212;1;0;1;212;212;0.0;212;212;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\NumberOfDestinationsTest.java;77;88;1;0;1;88;88;0.0;88;88;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\PerfConsumer.java;122;139;1;0;1;139;139;0.0;139;139;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\PerfProducer.java;111;125;1;0;1;125;125;0.0;125;125;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\PerfRate.java;69;78;1;0;1;78;78;0.0;78;78;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\SimpleDurableTopicNetworkTest.java;43;50;1;0;1;50;50;0.0;50;50;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\SimpleDurableTopicTest.java;57;63;1;0;1;63;63;0.0;63;63;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\SimpleNetworkTest.java;67;79;1;0;1;79;79;0.0;79;79;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\SimpleNonPersistentTopicTest.java;33;37;1;0;1;37;37;0.0;37;37;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\SimpleTopicTest.java;165;181;1;0;1;181;181;0.0;181;181;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\SlowConsumer.java;41;47;1;0;1;47;47;0.0;47;47;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\SlowConsumerTopicTest.java;48;56;1;0;1;56;56;0.0;56;56;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\perf\SlowDurableConsumerTopicTest.java;32;38;1;0;1;38;38;0.0;38;38;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\test\JmsResourceProvider.java;213;237;1;0;1;237;237;0.0;237;237;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\test\JmsSendReceiveTestSupport.java;234;273;1;0;1;273;273;0.0;273;273;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\test\JmsTopicSendReceiveTest.java;97;116;1;0;1;116;116;0.0;116;116;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\test\JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java;30;35;1;0;1;35;35;0.0;35;35;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\test\JmsTopicSendReceiveWithTwoConnectionsTest.java;106;129;1;0;1;129;129;0.0;129;129;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\test\TestSupport.java;226;261;1;0;1;261;261;0.0;261;261;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\test\rollback\DelegatingTransactionalMessageListener.java;62;71;1;0;1;71;71;0.0;71;71;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\ChangeSentMessageTest.java;57;62;1;0;1;62;62;0.0;62;62;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\ChangeSessionDeliveryModeTest.java;63;72;1;0;1;72;72;0.0;72;72;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\CompositeConsumeTest.java;58;73;1;0;1;73;73;0.0;73;73;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\CompositePublishTest.java;118;145;2;1;2;145;143;0.0;145;143;0.0;194;158;100.0;yes
7;src\test\java\org\apache\activemq\usecases\ConcurrentProducerDurableConsumerTest.java;358;413;1;0;1;413;413;1.0;413;413;1.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\DiscriminatingConsumerLoadTest.java;266;322;1;0;1;322;322;1.0;322;322;1.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\DispatchMultipleConsumersTest.java;197;214;1;0;1;214;214;0.0;214;214;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\DurableConsumerCloseAndReconnectTest.java;153;192;1;0;1;192;192;0.0;192;192;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\DurableSubProcessTest.java;518;628;1;0;1;628;628;1.0;628;628;1.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\DurableSubSelectorDelayTest.java;199;256;1;0;1;256;256;0.0;256;256;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\DurableSubscriptionHangTestCase.java;104;119;1;0;1;119;119;0.0;119;119;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\MyObject.java;58;73;1;0;1;73;73;0.0;73;73;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\NonBlockingConsumerRedeliveryTest.java;278;340;1;0;1;340;340;1.0;340;340;1.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\ObjectMessageNotSerializableTest.java;202;241;1;0;1;241;241;0.0;241;241;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\ProducerConsumerTestSupport.java;49;54;1;0;1;54;54;0.0;54;54;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\PublishOnDurableTopicConsumedMessageTest.java;24;27;1;0;1;27;27;0.0;27;27;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\PublishOnTopicConsumedMessageTest.java;53;66;1;0;1;66;66;0.0;66;66;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\SubscribeClosePublishThenConsumeTest.java;88;107;1;0;1;107;107;0.0;107;107;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\TestSupport.java;134;157;1;0;1;157;157;0.0;157;157;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\TopicRedeliverTest.java;259;300;1;0;1;300;300;0.0;300;300;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\TransactionRollbackOrderTest.java;133;161;1;0;1;161;161;0.0;161;161;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\usecases\TransactionTest.java;99;120;1;0;1;120;120;0.0;120;120;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\util\ConsumerThread.java;74;86;1;0;1;86;86;0.0;86;86;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\util\DefaultTestAppender.java;63;82;1;0;1;82;82;0.0;82;82;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\util\IdGenerator.java;26;29;1;0;1;29;29;0.0;29;29;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\util\MessageIdList.java;229;267;1;0;1;267;267;0.0;267;267;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\util\ProducerThread.java;74;87;1;0;1;87;87;0.0;87;87;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\util\SimplePojo.java;72;77;1;0;1;77;77;0.0;77;77;0.0;158;158;158.0;yes
7;src\test\java\org\apache\activemq\util\Wait.java;35;40;1;0;1;40;40;0.0;40;40;0.0;158;158;158.0;yes
7;src\test\java\org\apache\hedwig\JmsTestBase.java;83;95;1;0;1;95;95;0.0;95;95;0.0;158;158;158.0;yes
7;src\test\java\org\apache\hedwig\jms\BasicJMSTest.java;281;337;1;0;1;337;337;1.0;337;337;1.0;158;158;158.0;yes
7;src\test\java\org\apache\hedwig\jms\selector\BasicSelectorGrammarTest.java;323;376;1;0;1;376;376;1.0;376;376;1.0;158;158;158.0;yes
7;src\test\java\org\apache\hedwig\jms\selector\activemq\SelectorParserTest.java;39;46;1;0;1;46;46;0.0;46;46;0.0;158;158;158.0;yes
7;src\test\java\org\apache\hedwig\jms\selector\activemq\SelectorTest.java;323;399;1;0;1;399;399;1.0;399;399;1.0;158;158;158.0;yes
7;src\main\java\org\apache\hedwig\client\HedwigClient.java;64;72;1;0;1;72;72;0.0;72;72;0.0;30;30;30.0;yes
7;src\main\java\org\apache\hedwig\client\api\Client.java;40;42;1;0;1;42;42;0.0;42;42;0.0;30;30;30.0;yes
7;src\main\java\org\apache\hedwig\client\api\MessageHandler.java;44;64;3;0;2;56;48;0.0;48;48;0.0;286;278;160.0;yes
7;src\main\java\org\apache\hedwig\client\api\Publisher.java;83;101;4;1;3;95;63;0.0;89;63;0.0;290;278;121.0;yes
7;src\main\java\org\apache\hedwig\client\api\Subscriber.java;360;432;8;2;4;406;237;1.0;380;237;1.0;295;278;67.0;yes
7;src\main\java\org\apache\hedwig\client\benchmark\BenchmarkPublisher.java;119;165;7;4;4;154;133;0.0;143;133;0.0;318;278;85.0;yes
7;src\main\java\org\apache\hedwig\client\benchmark\BenchmarkSubscriber.java;123;190;9;4;4;170;136;0.0;150;136;0.0;328;278;81.0;yes
7;src\main\java\org\apache\hedwig\client\benchmark\BenchmarkUtils.java;165;220;6;3;4;206;176;0.0;192;176;0.0;295;278;103.0;yes
7;src\main\java\org\apache\hedwig\client\benchmark\BenchmarkWorker.java;41;48;2;0;2;47;46;0.0;46;46;0.0;284;278;225.0;yes
7;src\main\java\org\apache\hedwig\client\benchmark\HedwigBenchmark.java;133;227;6;1;3;196;127;0.0;165;127;0.0;293;278;98.0;yes
7;src\main\java\org\apache\hedwig\client\conf\ClientConfiguration.java;149;183;6;0;3;177;148;0.0;171;148;0.0;300;278;102.0;yes
7;src\main\java\org\apache\hedwig\client\data\MessageConsumeData.java;51;82;3;0;3;69;58;0.0;56;58;0.0;302;278;161.0;yes
7;src\main\java\org\apache\hedwig\client\data\PubSubData.java;162;213;6;2;4;196;149;0.0;179;149;0.0;298;278;88.0;yes
7;src\main\java\org\apache\hedwig\client\data\TopicSubscriber.java;64;82;2;0;2;78;74;0.0;74;74;0.0;284;278;225.0;yes
7;src\main\java\org\apache\hedwig\client\exceptions\AlreadyStartDeliveryException.java;31;36;1;0;1;36;36;0.0;36;36;0.0;1;1;1.0;yes
7;src\main\java\org\apache\hedwig\client\exceptions\InvalidSubscriberIdException.java;32;37;1;0;1;37;37;0.0;37;37;0.0;278;278;278.0;yes
7;src\main\java\org\apache\hedwig\client\exceptions\NoResponseHandlerException.java;31;34;1;0;1;34;34;0.0;34;34;0.0;8;8;8.0;yes
7;src\main\java\org\apache\hedwig\client\exceptions\ResubscribeException.java;30;34;1;0;1;34;34;0.0;34;34;0.0;16;16;16.0;yes
7;src\main\java\org\apache\hedwig\client\exceptions\ServerRedirectLoopException.java;33;42;2;0;2;40;38;0.0;38;38;0.0;284;278;225.0;yes
7;src\main\java\org\apache\hedwig\client\exceptions\TooManyServerRedirectsException.java;34;41;2;0;2;40;39;0.0;39;39;0.0;284;278;225.0;yes
7;src\main\java\org\apache\hedwig\client\handlers\AbstractResponseHandler.java;140;156;1;0;1;156;156;0.0;156;156;0.0;33;33;33.0;yes
7;src\main\java\org\apache\hedwig\client\handlers\CloseSubscriptionResponseHandler.java;77;84;1;0;1;84;84;0.0;84;84;0.0;16;16;16.0;yes
7;src\main\java\org\apache\hedwig\client\handlers\MessageConsumeCallback.java;100;247;7;1;4;182;95;0.0;117;95;0.0;318;278;94.0;yes
7;src\main\java\org\apache\hedwig\client\handlers\PubSubCallback.java;81;114;5;0;3;104;87;0.0;94;87;0.0;299;278;123.0;yes
7;src\main\java\org\apache\hedwig\client\handlers\PublishResponseHandler.java;65;121;6;0;4;96;70;0.0;71;70;0.0;309;278;106.0;yes
7;src\main\java\org\apache\hedwig\client\handlers\SubscribeResponseHandler.java;167;1055;14;5;4;619;329;1.0;183;329;0.0;340;278;56.0;yes
7;src\main\java\org\apache\hedwig\client\handlers\UnsubscribeResponseHandler.java;78;153;6;0;4;119;83;0.0;85;83;0.0;309;278;106.0;yes
7;src\main\java\org\apache\hedwig\client\netty\CleanupChannelMap.java;170;183;2;1;1;183;139;0.0;183;139;0.0;44;33;25.0;yes
7;src\main\java\org\apache\hedwig\client\netty\FilterableMessageHandler.java;60;72;2;0;1;71;70;0.0;70;70;0.0;48;33;26.0;yes
7;src\main\java\org\apache\hedwig\client\netty\HChannel.java;48;54;1;0;1;54;54;0.0;54;54;0.0;33;33;33.0;yes
7;src\main\java\org\apache\hedwig\client\netty\HChannelManager.java;144;160;1;0;1;160;160;0.0;160;160;0.0;33;33;33.0;yes
7;src\main\java\org\apache\hedwig\client\netty\HedwigClientImpl.java;106;874;16;5;4;502;359;1.0;130;359;0.0;338;278;51.0;yes
7;src\main\java\org\apache\hedwig\client\netty\HedwigPublisher.java;133;601;13;5;4;377;224;1.0;153;224;0.0;322;278;57.0;yes
7;src\main\java\org\apache\hedwig\client\netty\HedwigSubscriber.java;387;1660;19;8;4;1042;585;2.0;424;585;1.0;348;278;46.0;yes
7;src\main\java\org\apache\hedwig\client\netty\NetUtils.java;196;227;5;1;3;224;198;0.0;221;198;0.0;92;44;23.0;yes
7;src\main\java\org\apache\hedwig\client\netty\SubscriptionEventEmitter.java;40;50;1;0;1;50;50;0.0;50;50;0.0;33;33;33.0;yes
7;src\main\java\org\apache\hedwig\client\netty\VoidCallbackAdapter.java;37;42;2;1;2;42;25;0.0;42;25;0.0;31;30;17.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\AbstractHChannelManager.java;566;624;2;0;1;624;621;1.0;624;621;1.0;38;33;22.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\AbstractSubscribeResponseHandler.java;344;427;3;2;1;402;363;1.0;377;363;1.0;20;16;11.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\ActiveSubscriber.java;357;423;4;3;2;402;378;1.0;381;378;1.0;18;16;8.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\ClientChannelPipelineFactory.java;60;102;4;0;3;87;58;0.0;72;58;0.0;304;278;128.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\DefaultServerChannel.java;80;92;1;0;1;92;92;0.0;92;92;0.0;33;33;33.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\HChannelHandler.java;251;288;3;1;2;285;261;0.0;282;261;0.0;87;41;34.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\HChannelImpl.java;335;371;1;0;1;371;371;1.0;371;371;1.0;33;33;33.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\NonSubscriptionChannelPipelineFactory.java;41;47;1;0;1;47;47;0.0;47;47;0.0;33;33;33.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\ResubscribeCallback.java;99;116;4;2;1;112;94;0.0;108;94;0.0;37;27;14.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\WriteCallback.java;99;171;9;2;4;141;98;0.0;111;98;0.0;320;278;77.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\multiplex\MultiplexHChannelManager.java;287;319;3;1;1;319;298;1.0;319;298;1.0;37;27;18.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\multiplex\MultiplexSubscribeResponseHandler.java;117;1177;3;1;1;653;622;1.0;129;622;0.0;37;27;18.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\multiplex\MultiplexSubscriptionChannelPipelineFactory.java;43;49;1;0;1;49;49;0.0;49;49;0.0;27;27;27.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\simple\SimpleHChannelManager.java;326;370;4;2;1;364;308;1.0;358;308;1.0;46;33;17.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\simple\SimpleSubscribeResponseHandler.java;249;1271;5;2;1;774;538;1.0;277;538;0.0;60;33;18.0;yes
7;src\main\java\org\apache\hedwig\client\netty\impl\simple\SimpleSubscriptionChannelPipelineFactory.java;43;49;2;0;1;49;46;0.0;49;46;0.0;46;33;25.0;yes
7;src\main\java\org\apache\hedwig\client\netty\package-info.java;88;89;1;0;1;89;89;0.0;89;89;0.0;33;33;33.0;yes
7;src\main\java\org\apache\hedwig\client\ssl\SslClientContextFactory.java;35;41;1;0;1;41;41;0.0;41;41;0.0;278;278;278.0;yes
7;src\main\java\org\apache\hedwig\client\ssl\SslContextFactory.java;54;92;2;0;2;79;65;0.0;66;65;0.0;284;278;225.0;yes
7;src\main\java\org\apache\hedwig\conf\AbstractConfiguration.java;55;65;4;1;3;64;45;0.0;63;45;0.0;298;278;126.0;yes
7;src\main\java\org\apache\hedwig\filter\ClientMessageFilter.java;23;24;1;0;1;24;24;0.0;24;24;0.0;19;19;19.0;yes
7;src\main\java\org\apache\hedwig\filter\MessageFilterBase.java;46;96;2;0;1;73;70;0.0;50;70;0.0;32;25;22.0;yes
7;src\main\java\org\apache\hedwig\filter\PipelineFilter.java;64;90;2;0;1;81;72;0.0;72;72;0.0;32;25;22.0;yes
7;src\main\java\org\apache\hedwig\filter\ServerMessageFilter.java;41;47;1;0;1;47;47;0.0;47;47;0.0;19;19;19.0;yes
7;src\main\java\org\apache\hedwig\util\Callback.java;42;55;2;0;2;51;47;0.0;47;47;0.0;284;278;225.0;yes
7;src\main\java\org\apache\hedwig\util\CallbackUtils.java;156;223;4;0;3;203;185;0.0;183;185;0.0;292;278;139.0;yes
7;src\main\java\org\apache\hedwig\util\ConcurrencyUtils.java;43;49;1;0;1;49;49;0.0;49;49;0.0;278;278;278.0;yes
7;src\main\java\org\apache\hedwig\util\Either.java;41;50;1;0;1;50;50;0.0;50;50;0.0;278;278;278.0;yes
7;src\main\java\org\apache\hedwig\util\FileUtils.java;78;102;2;0;2;100;97;0.0;98;97;0.0;285;278;187.0;yes
7;src\main\java\org\apache\hedwig\util\HedwigSocketAddress.java;124;143;2;1;2;143;138;0.0;143;138;0.0;287;278;158.0;yes
7;src\main\java\org\apache\hedwig\util\Option.java;35;43;1;0;1;43;43;0.0;43;43;0.0;278;278;278.0;yes
7;src\main\java\org\apache\hedwig\util\Pair.java;35;42;1;0;1;42;42;0.0;42;42;0.0;278;278;278.0;yes
7;src\main\java\org\apache\hedwig\util\PathUtils.java;50;62;2;1;2;59;56;0.0;56;56;0.0;287;278;158.0;yes
